===================== 
Scenario =  
Instrument = scp
This is a header line 
===================== 
TIM,0,scp
TIM,0.039617061615,scðscp
TIM,2.76222515106,scp
TIM,2.77790617943,scp
TIM,2.79302310944,scp
TIM,2.8087542057,scp
TIM,2.82413101196,scp
TIM,2.83936309814,scp
TIM,2.85432910919,scp
TIM,2.86944413185,scp
TIM,2.88490819931,scp
TIM,2.90065813065,scp
TIM,2.91734719276,scp
TIM,2.93271899223,scp
TIM,2.94805002213,scp
TIM,2.96313214302,scp
TIM,2.9783411026,scp
TIM,2.99378418922,scp
TIM,3.01054310799,scp
TIM,3.02649712563,scp
TIM,3.04201102257,scp
TIM,3.05733799934,scp
TIM,3.07239317894,scp
TIM,3.08734917641,scp
TIM,3.10425305367,scp
TIM,3.1199631691,scp
TIM,3.13508605957,scp
TIM,3.15023899078,scp
TIM,3.16526913643,scp
TIM,3.18023300171,scp
TIM,3.19508600235,scp
TIM,3.21073317528,scp
TIM,3.22622513771,scp
TIM,3.24155402184,scp
TIM,3.25653719902,scp
TIM,3.27154016495,scp
TIM,3.28643608093,scp
TIM,3.30226421356,scp
TIM,3.31789898872,scp
TIM,3.33306908607,scp
TIM,3.3481400013,scp
TIM,3.36300802231,scp
TIM,3.3778591156,scp
TIM,3.39284300804,scp
TIM,3.40838003159,scp
TIM,3.42388606071,scp
TIM,3.43984699249,scp
TIM,3.4547162056,scp
TIM,3.46980118752,scp
TIM,3.48487401009,scp
TIM,3.50022506714,scp
TIM,3.51526713371,scp
TIM,3.53094911575,scp
TIM,3.54585599899,scp
TIM,3.56093406677,scp
TIM,3.57593011856,scp
TIM,3.59108400345,scp
TIM,3.60697817802,scp
TIM,3.62193107605,scp
TIM,3.63736200333,scp
TIM,3.65225315094,scp
TIM,3.66737914085,scp
TIM,3.68237614632,scp
TIM,3.6973361969,scp
TIM,3.71277403831,scp
TIM,3.72951412201,scp
TIM,3.74505209923,scp
TIM,3.76069903374,scp
TIM,3.77624607086,scp
TIM,3.79195809364,scp
TIM,3.80803418159,scp
TIM,3.82384204865,scp
TIM,3.84042310715,scp
TIM,3.85618805885,scp
TIM,3.87197113037,scp
TIM,3.88773107529,scp
TIM,3.90367722511,scp
TIM,3.91945505142,scp
TIM,3.93653607368,scp
TIM,3.95245718956,scp
TIM,3.96845412254,scp
TIM,3.984375,scp
TIM,4.00046014786,scp
TIM,4.01718306541,scp
TIM,4.03326106071,scp
TIM,4.04960012436,scp
TIM,4.06540417671,scp
TIM,4.08126020432,scp
TIM,4.09707307816,scp
TIM,4.11376714706,scp
TIM,4.12952113152,scp
TIM,4.14608716965,scp
TIM,4.16186499596,scp
TIM,4.17768406868,scp
TIM,4.1934170723,scp
TIM,4.20947909355,scp
TIM,4.22534704208,scp
TIM,4.24202609062,scp
TIM,4.25792217255,scp
TIM,4.27373409271,scp
TIM,4.28947901726,scp
TIM,4.30533599854,scp
TIM,4.32139420509,scp
TIM,4.33635020256,scp
TIM,4.35233807564,scp
TIM,4.36752104759,scp
TIM,4.38246011734,scp
TIM,4.3973801136,scp
TIM,4.41253519058,scp
TIM,4.42749905586,scp
TIM,4.44274902344,scp
TIM,4.45816302299,scp
TIM,4.47323918343,scp
TIM,4.48818016052,scp
TIM,4.5035700798,scp
TIM,4.51885414124,scp
TIM,4.53517603874,scp
TIM,4.55072212219,scp
TIM,4.56573200226,scp
TIM,4.58067417145,scp
TIM,4.59548711777,scp
TIM,4.61053514481,scp
TIM,4.62547016144,scp
TIM,4.64124321938,scp
TIM,4.65678405762,scp
TIM,4.67163419724,scp
TIM,4.6865041256,scp
TIM,4.70239710808,scp
TIM,4.71764206886,scp
TIM,4.7333509922,scp
TIM,4.74835920334,scp
TIM,4.76762008667,scp
TIM,4.79069018364,scp
TIM,4.8143351078,scp
TIM,4.83785915375,scp
TIM,4.86058807373,scp
TIM,4.875426054,scp
TIM,4.8903131485,scp
TIM,4.9055891037,scp
TIM,4.92049121857,scp
TIM,4.93554115295,scp
TIM,4.95055699348,scp
TIM,4.96626114845,scp
TIM,4.9812541008,scp
TIM,4.99601221085,scp
TIM,5.01105117798,scp
TIM,5.0259141922,scp
TIM,5.04153800011,scp
TIM,5.05632019043,scp
TIM,5.07160615921,scp
TIM,5.08636903763,scp
TIM,5.10130620003,scp
TIM,5.11719703674,scp
TIM,5.13221001625,scp
TIM,5.14793920517,scp
TIM,5.16325902939,scp
TIM,5.17811918259,scp
TIM,5.19303607941,scp
TIM,5.20824718475,scp
TIM,5.2232530117,scp
TIM,5.23853707314,scp
TIM,5.25344419479,scp
TIM,5.26895999908,scp
TIM,5.2840950489,scp
TIM,5.29912805557,scp
TIM,5.31428313255,scp
TIM,5.32918310165,scp
TIM,5.34465003014,scp
TIM,5.36052417755,scp
TIM,5.37686800957,scp
TIM,5.39268708229,scp
TIM,5.40896010399,scp
TIM,5.42480111122,scp
TIM,5.44119620323,scp
TIM,5.45603704453,scp
TIM,5.47137904167,scp
TIM,5.48634815216,scp
TIM,5.50141310692,scp
TIM,5.51650905609,scp
TIM,5.53151416779,scp
TIM,5.54649710655,scp
TIM,5.56137299538,scp
TIM,5.57980799675,scp
TIM,5.59450221062,scp
TIM,5.60940814018,scp
TIM,5.62422013283,scp
TIM,5.63906216621,scp
TIM,5.65366220474,scp
TIM,5.66854405403,scp
TIM,5.68387413025,scp
TIM,5.69871616364,scp
TIM,5.71414113045,scp
TIM,5.72888898849,scp
TIM,5.74410009384,scp
TIM,5.75891208649,scp
TIM,5.77365517616,scp
TIM,5.78880500793,scp
TIM,5.8034620285,scp
TIM,5.8185532093,scp
TIM,5.83341002464,scp
TIM,5.84836220741,scp
TIM,5.8629181385,scp
TIM,5.87807011604,scp
TIM,5.89267420769,scp
TIM,5.90748620033,scp
TIM,5.92208218575,scp
TIM,5.93680810928,scp
TIM,5.9516351223,scp
TIM,5.96648406982,scp
TIM,5.98170304298,scp
TIM,5.99624300003,scp
TIM,6.0109910965,scp
TIM,6.0256690979,scp
TIM,6.04103016853,scp
TIM,6.05566215515,scp
TIM,6.070333004,scp
TIM,6.08558821678,scp
TIM,6.10051107407,scp
TIM,6.11621022224,scp
TIM,6.13096213341,scp
TIM,6.14590001106,scp
TIM,6.16098713875,scp
TIM,6.17608213425,scp
TIM,6.19206905365,scp
TIM,6.20734214783,scp
TIM,6.22239112854,scp
TIM,6.2375330925,scp
TIM,6.25270318985,scp
TIM,6.26794409752,scp
TIM,6.28315711021,scp
TIM,6.29891204834,scp
TIM,6.31411314011,scp
TIM,6.32923817635,scp
TIM,6.3443582058,scp
TIM,6.35942816734,scp
TIM,6.3744661808,scp
TIM,6.39002203941,scp
TIM,6.40495300293,scp
TIM,6.4201900959,scp
TIM,6.43540620804,scp
TIM,6.45090103149,scp
TIM,6.46597599983,scp
TIM,6.48104500771,scp
TIM,6.49646615982,scp
TIM,6.51160216331,scp
TIM,6.52658605576,scp
TIM,6.54191207886,scp
TIM,6.55695509911,scp
TIM,6.5719230175,scp
TIM,6.58695411682,scp
TIM,6.60278701782,scp
TIM,6.61813306808,scp
TIM,6.63325500488,scp
TIM,6.6485710144,scp
TIM,6.66348910332,scp
TIM,6.67853307724,scp
TIM,6.69360613823,scp
TIM,6.70917510986,scp
TIM,6.7245080471,scp
TIM,6.74021315575,scp
TIM,6.75511622429,scp
TIM,6.77013707161,scp
TIM,6.78516101837,scp
TIM,6.80077719688,scp
TIM,6.81601309776,scp
TIM,6.83111310005,scp
TIM,6.84608411789,scp
TIM,6.86105513573,scp
TIM,6.87607002258,scp
TIM,6.89120817184,scp
TIM,6.90683221817,scp
TIM,6.92198300362,scp
TIM,6.93709015846,scp
TIM,6.95237898827,scp
TIM,6.96752214432,scp
TIM,6.98252701759,scp
TIM,6.99751520157,scp
TIM,7.01337909698,scp
TIM,7.02844619751,scp
TIM,7.04362201691,scp
TIM,7.05875706673,scp
TIM,7.07385802269,scp
TIM,7.08885812759,scp
TIM,7.10385203362,scp
TIM,7.12022805214,scp
TIM,7.13508605957,scp
TIM,7.15009307861,scp
TIM,7.16477203369,scp
TIM,7.17941212654,scp
TIM,7.19407701492,scp
TIM,7.2094271183,scp
TIM,7.22486400604,scp
TIM,7.23975300789,scp
TIM,7.25447916985,scp
TIM,7.26955008507,scp
TIM,7.28470420837,scp
TIM,7.29990005493,scp
TIM,7.315335989,scp
TIM,7.33014702797,scp
TIM,7.3451051712,scp
TIM,7.35981416702,scp
TIM,7.37454104424,scp
TIM,7.38959002495,scp
TIM,7.40502715111,scp
TIM,7.42347002029,scp
TIM,7.43848013878,scp
TIM,7.45574116707,scp
TIM,7.47044920921,scp
TIM,7.48560404778,scp
TIM,7.50031018257,scp
TIM,7.51545000076,scp
TIM,7.53218007088,scp
TIM,7.54751801491,scp
TIM,7.56224012375,scp
TIM,7.57712221146,scp
TIM,7.59194517136,scp
TIM,7.60688710213,scp
TIM,7.62490320206,scp
TIM,7.64068317413,scp
TIM,7.65643000603,scp
TIM,7.67161917686,scp
TIM,7.68807721138,scp
TIM,7.70319914818,scp
TIM,7.71898698807,scp
TIM,7.73436307907,scp
TIM,7.75001502037,scp
TIM,7.76560616493,scp
TIM,7.7813501358,scp
TIM,7.7968711853,scp
TIM,7.81227111816,scp
TIM,7.82863402367,scp
TIM,7.84429001808,scp
TIM,7.86102819443,scp
TIM,7.87643003464,scp
TIM,7.89186501503,scp
TIM,7.90727615356,scp
TIM,7.92318320274,scp
TIM,7.93825411797,scp
TIM,7.95411920547,scp
TIM,7.96933221817,scp
TIM,7.98459100723,scp
TIM,7.9995610714,scp
TIM,8.01493120193,scp
TIM,8.03090906143,scp
TIM,8.04615807533,scp
TIM,8.06154108047,scp
TIM,8.07633805275,scp
TIM,8.09137916565,scp
