1, 16:38:05, 9, 18, 25, 25, 9, 0
2, 16:38:05, 46, 47, 47, 40, 13, 5
3, 16:38:05, 164, 156, 147, 139, 166, 167
4, 16:38:05, 162, 154, 146, 143, 163, 168
5, 16:38:05, 120, 114, 121, 132, 159, 164
6, 16:38:05, 155, 147, 137, 128, 136, 136
7, 16:38:05, 178, 170, 160, 139, 163, 164
8, 16:38:06, 29, 39, 47, 53, 49, 5
9, 16:38:06, 138, 137, 137, 145, 173, 173
10, 16:38:06, 164, 152, 147, 146, 168, 175
11, 16:38:06, 31, 32, 38, 47, 51, 44
12, 16:38:06, 168, 157, 150, 145, 153, 171
13, 16:38:06, 165, 158, 150, 147, 159, 167
14, 16:38:06, 166, 155, 146, 145, 159, 161
15, 16:38:07, 148, 138, 145, 143, 161, 166
16, 16:38:07, 160, 152, 141, 139, 164, 167
17, 16:38:07, 125, 123, 120, 111, 104, 93
18, 16:38:07, 76, 77, 70, 59, 40, 21
19, 16:38:07, 137, 134, 128, 121, 116, 113
20, 16:38:07, 103, 102, 96, 81, 61, 43
21, 16:38:07, 7, 18, 42, 39, 15, 0
22, 16:38:08, 45, 48, 46, 44, 20, 2
23, 16:38:08, 12, 23, 29, 36, 35, 28
24, 16:38:08, 8, 16, 27, 33, 27, 23
25, 16:38:08, 8, 18, 29, 33, 29, 20
26, 16:38:08, 37, 42, 50, 58, 67, 73
27, 16:38:08, 25, 28, 33, 36, 45, 38
28, 16:38:08, 153, 144, 137, 139, 160, 138
29, 16:38:09, 146, 136, 133, 133, 158, 166
30, 16:38:09, 139, 133, 128, 132, 158, 165
31, 16:38:09, 150, 145, 137, 130, 154, 158
32, 16:38:09, 112, 110, 110, 120, 156, 159
33, 16:38:09, 154, 150, 140, 134, 138, 138
34, 16:38:09, 159, 151, 142, 133, 139, 141
35, 16:38:10, 60, 59, 56, 47, 23, 8
36, 16:38:10, 16, 25, 34, 28, 6, 0
37, 16:38:10, 11, 21, 29, 31, 10, 0
38, 16:38:10, 7, 18, 26, 29, 20, 15
39, 16:38:10, 24, 28, 33, 36, 38, 38
40, 16:38:10, 45, 46, 52, 59, 73, 81
41, 16:38:10, 142, 136, 46, 52, 62, 66
42, 16:38:11, 160, 153, 147, 142, 163, 162
43, 16:38:11, 151, 145, 135, 126, 131, 128
44, 16:38:11, 128, 126, 123, 115, 107, 97
45, 16:38:11, 9, 19, 24, 22, 7, 0
46, 16:38:11, 41, 45, 33, 38, 38, 32
47, 16:38:11, 18, 24, 35, 40, 34, 29
48, 16:38:11, 125, 121, 127, 134, 165, 164
49, 16:38:12, 159, 148, 142, 142, 113, 130
50, 16:38:12, 157, 148, 141, 139, 163, 170
51, 16:38:12, 136, 133, 129, 122, 118, 112
52, 16:38:12, 164, 156, 149, 144, 158, 158
53, 16:38:12, 106, 108, 101, 92, 72, 52
54, 16:38:12, 21, 30, 33, 28, 3, 0
55, 16:38:13, 26, 29, 39, 48, 49, 43
56, 16:38:13, 56, 59, 66, 76, 98, 110
57, 16:38:13, 43, 50, 57, 66, 81, 94
58, 16:38:13, 6, 13, 27, 32, 24, 16
59, 16:38:13, 39, 41, 47, 53, 60, 60
60, 16:38:13, 92, 91, 94, 101, 130, 141
61, 16:38:13, 160, 150, 140, 140, 166, 170
62, 16:38:14, 143, 135, 131, 135, 160, 166
63, 16:38:14, 14, 21, 31, 34, 28, 23
64, 16:38:14, 8, 17, 27, 31, 24, 15
65, 16:38:14, 37, 42, 49, 57, 67, 73
66, 16:38:14, 25, 28, 34, 36, 43, 39
67, 16:38:14, 82, 85, 88, 98, 127, 137
68, 16:38:14, 71, 70, 79, 90, 115, 125
69, 16:38:14, 138, 133, 129, 133, 157, 165
