1, 14:57:37, 121, 111, 98, 91, 101, 128
2, 14:57:37, 21, 31, 43, 53, 45, 31
3, 14:57:37, 123, 113, 90, 78, 117, 129
4, 14:57:38, 59, 73, 78, 72, 22, 92
5, 14:57:38, 32, 48, 60, 64, 24, 8
6, 14:57:38, 78, 67, 62, 67, 116, 125
7, 14:57:38, 125, 110, 100, 88, 107, 115
8, 14:57:38, 127, 111, 95, 86, 110, 121
9, 14:57:38, 99, 102, 99, 88, 59, 46
10, 14:57:39, 62, 75, 80, 77, 32, 11
11, 14:57:39, 20, 28, 43, 54, 41, 29
12, 14:57:39, 20, 33, 46, 54, 35, 21
13, 14:57:39, 28, 30, 40, 53, 53, 42
14, 14:57:39, 105, 86, 76, 74, 128, 134
15, 14:57:39, 39, 57, 70, 68, 72, 56
16, 14:57:40, 51, 67, 74, 71, 20, 9
17, 14:57:40, 24, 37, 49, 54, 43, 33
18, 14:57:40, 31, 34, 41, 55, 32, 15
19, 14:57:40, 30, 36, 40, 49, 51, 39
20, 14:57:40, 103, 84, 73, 75, 65, 69
21, 14:57:40, 88, 72, 63, 71, 128, 132
22, 14:57:40, 116, 97, 81, 75, 119, 129
23, 14:57:41, 117, 112, 94, 84, 108, 115
24, 14:57:41, 37, 53, 64, 64, 43, 27
25, 14:57:41, 21, 37, 50, 61, 30, 20
26, 14:57:41, 24, 29, 52, 62, 27, 10
27, 14:57:41, 18, 35, 44, 55, 41, 27
28, 14:57:41, 115, 97, 83, 79, 119, 133
29, 14:57:42, 53, 50, 48, 54, 95, 102
30, 14:57:42, 125, 108, 68, 67, 114, 134
31, 14:57:42, 122, 115, 103, 91, 105, 110
32, 14:57:42, 127, 113, 100, 88, 108, 115
33, 14:57:42, 88, 111, 102, 92, 94, 96
34, 14:57:42, 123, 115, 103, 92, 104, 106
35, 14:57:42, 109, 111, 102, 95, 86, 77
36, 14:57:43, 31, 50, 61, 65, 20, 5
37, 14:57:43, 38, 56, 64, 64, 22, 5
38, 14:57:43, 49, 44, 42, 51, 52, 41
39, 14:57:43, 103, 86, 75, 73, 127, 75
40, 14:57:43, 91, 74, 64, 74, 130, 135
41, 14:57:43, 110, 107, 103, 93, 93, 89
42, 14:57:44, 68, 80, 80, 73, 28, 98
43, 14:57:44, 43, 63, 73, 68, 19, 7
44, 14:57:44, 127, 112, 98, 89, 106, 112
45, 14:57:44, 121, 109, 93, 85, 112, 121
46, 14:57:44, 120, 100, 86, 78, 119, 128
47, 14:57:44, 116, 110, 104, 97, 96, 93
48, 14:57:45, 73, 83, 85, 78, 33, 24
49, 14:57:45, 32, 36, 38, 44, 53, 43
50, 14:57:45, 60, 28, 39, 50, 48, 36
51, 14:57:45, 46, 44, 42, 51, 39, 31
52, 14:57:45, 122, 105, 90, 83, 118, 129
53, 14:57:45, 117, 96, 83, 78, 125, 132
54, 14:57:45, 116, 111, 99, 89, 93, 123
55, 14:57:46, 100, 102, 98, 86, 98, 106
56, 14:57:46, 23, 42, 54, 62, 30, 13
57, 14:57:46, 37, 37, 43, 51, 70, 75
58, 14:57:46, 117, 96, 85, 80, 120, 131
59, 14:57:46, 114, 92, 81, 77, 125, 134
60, 14:57:46, 117, 113, 105, 92, 93, 98
61, 14:57:47, 104, 106, 101, 93, 72, 59
62, 14:57:47, 21, 37, 51, 58, 29, 15
63, 14:57:47, 37, 37, 41, 48, 59, 56
64, 14:57:47, 87, 73, 66, 71, 126, 131
