===================== 
Scenario =  
Instrument = oto
This is a header line 
===================== 
TIM,0,oto
TIM,9.56984400749,oto
TIM,9.82115507126,oto
TIM,10.0596210957,oto
TIM,10.3166661263,oto
TIM,10.5750701427,oto
TIM,10.8074409962,oto
TIM,11.0644710064,oto
TIM,11.3234651089,oto
TIM,11.5811231136,oto
TIM,11.8481791019,oto
TIM,12.0798170567,oto
TIM,12.3299210072,oto
TIM,12.589381218,oto
TIM,12.8261511326,oto
TIM,13.084526062,oto
TIM,13.3260221481,oto
TIM,13.5850601196,oto
TIM,13.8437101841,oto
TIM,14.0829110146,oto
TIM,14.3414101601,oto
TIM,14.5795822144,oto
TIM,14.8317611217,oto
TIM,15.0884439945,oto
TIM,15.3456799984,oto
TIM,15.6046640873,oto
TIM,15.8371801376,oto
TIM,16.0954751968,oto
TIM,16.3642690182,oto
TIM,16.5965311527,oto
TIM,16.8570652008,oto
TIM,17.1159300804,oto
TIM,17.3489031792,oto
TIM,17.6101160049,oto
TIM,17.8752059937,oto
TIM,18.107833147,oto
TIM,18.3741102219,oto
TIM,18.6072230339,oto
TIM,18.8651881218,oto
TIM,19.0981972218,oto
TIM,19.35476017,oto
TIM,19.6132512093,oto
TIM,19.8689491749,oto
