GYR,3.60,-0.34,-0.34,ACC,-0.20,-0.41,0.90,MAG,0.60,0.01,-0.36,PIT,11.16,ROL,-24.49,HEA,189.59,LUX,19.01,PRO,255,
GYR,3.62,-0.26,-0.28,ACC,-0.20,-0.41,0.90,MAG,0.60,0.01,-0.36,PIT,11.21,ROL,-24.42,HEA,189.99,LUX,19.01,PRO,255,
GYR,3.81,-0.13,-0.37,ACC,-0.19,-0.41,0.90,MAG,0.60,0.01,-0.36,PIT,11.12,ROL,-24.57,HEA,189.85,LUX,19.01,PRO,255,
GYR,3.59,-0.19,-0.25,ACC,-0.20,-0.41,0.91,MAG,0.60,0.01,-0.36,PIT,11.19,ROL,-24.34,HEA,189.46,LUX,19.01,PRO,255,
GYR,4.21,-0.25,-0.43,ACC,-0.20,-0.41,0.90,MAG,0.60,0.02,-0.37,PIT,11.20,ROL,-24.66,HEA,190.08,LUX,19.01,PRO,255,
GYR,3.97,-0.01,-0.33,ACC,-0.20,-0.41,0.90,MAG,0.60,0.02,-0.37,PIT,11.27,ROL,-24.52,HEA,190.07,LUX,19.01,PRO,255,
GYR,3.95,-0.06,-0.24,ACC,-0.20,-0.41,0.90,MAG,0.60,0.01,-0.36,PIT,11.28,ROL,-24.47,HEA,189.51,LUX,19.01,PRO,255,
GYR,3.93,-0.24,-0.21,ACC,-0.20,-0.41,0.90,MAG,0.61,0.01,-0.36,PIT,11.22,ROL,-24.49,HEA,189.53,LUX,19.01,PRO,255,
GYR,3.72,-0.39,-0.34,ACC,-0.20,-0.41,0.90,MAG,0.60,0.01,-0.36,PIT,11.33,ROL,-24.66,HEA,189.82,LUX,19.01,PRO,255,
GYR,3.54,-0.16,-0.24,ACC,-0.20,-0.41,0.90,MAG,0.60,0.02,-0.37,PIT,11.21,ROL,-24.44,HEA,190.10,LUX,19.01,PRO,255,
