GYR,3.78,-0.34,-0.46,ACC,-0.20,-0.41,0.90,MAG,0.61,0.01,-0.36,PIT,11.25,ROL,-24.68,HEA,189.89,LUX,19.33,PRO,255,
GYR,3.65,-0.25,-0.25,ACC,-0.20,-0.41,0.90,MAG,0.60,0.01,-0.36,PIT,11.18,ROL,-24.64,HEA,189.76,LUX,19.33,PRO,255,
GYR,4.06,-0.10,-0.41,ACC,-0.20,-0.41,0.90,MAG,0.61,0.01,-0.36,PIT,11.15,ROL,-24.74,HEA,189.59,LUX,19.33,PRO,255,
GYR,3.55,-0.30,-0.48,ACC,-0.20,-0.41,0.90,MAG,0.60,0.01,-0.36,PIT,11.17,ROL,-24.73,HEA,189.32,LUX,19.33,PRO,255,
GYR,3.74,-0.05,-0.16,ACC,-0.20,-0.42,0.90,MAG,0.61,0.01,-0.37,PIT,11.26,ROL,-25.05,HEA,189.82,LUX,19.33,PRO,255,
GYR,4.02,-0.04,-0.67,ACC,-0.20,-0.41,0.90,MAG,0.61,0.02,-0.37,PIT,11.24,ROL,-24.55,HEA,190.08,LUX,19.33,PRO,255,
GYR,3.84,-0.02,-0.27,ACC,-0.20,-0.41,0.90,MAG,0.61,0.01,-0.37,PIT,11.20,ROL,-24.72,HEA,189.71,LUX,19.33,PRO,255,
GYR,3.67,-0.25,-0.43,ACC,-0.20,-0.41,0.90,MAG,0.60,0.01,-0.37,PIT,11.16,ROL,-24.59,HEA,189.83,LUX,19.33,PRO,255,
GYR,3.99,-0.32,-0.20,ACC,-0.20,-0.41,0.90,MAG,0.61,0.02,-0.36,PIT,11.21,ROL,-24.62,HEA,190.10,LUX,19.33,PRO,255,
GYR,3.44,-0.24,-0.35,ACC,-0.20,-0.41,0.90,MAG,0.61,0.02,-0.36,PIT,11.35,ROL,-24.53,HEA,190.23,LUX,19.33,PRO,255,
GYR,3.66,-0.10,-0.51,ACC,-0.20,-0.42,0.90,MAG,0.61,0.01,-0.36,PIT,11.28,ROL,-24.75,HEA,189.85,LUX,19.01,PRO,255,
GYR,4.22,-0.13,-0.23,ACC,-0.20,-0.41,0.90,MAG,0.61,0.01,-0.36,PIT,11.22,ROL,-24.75,HEA,189.77,LUX,19.01,PRO,255,
GYR,3.60,-0.07,-0.34,ACC,-0.20,-0.41,0.90,MAG,0.61,0.02,-0.36,PIT,11.15,ROL,-24.62,HEA,190.29,LUX,19.01,PRO,255,
GYR,3.96,-1.85,-0.28,ACC,-0.19,-0.41,0.90,MAG,0.61,0.01,-0.36,PIT,11.14,ROL,-24.70,HEA,189.97,LUX,19.01,PRO,255,
GYR,3.71,-0.07,-0.34,ACC,-0.19,-0.41,0.90,MAG,0.61,0.01,-0.36,PIT,11.08,ROL,-24.56,HEA,189.93,LUX,19.01,PRO,255,
GYR,3.37,-0.07,-0.32,ACC,-0.19,-0.41,0.91,MAG,0.61,0.02,-0.35,PIT,11.05,ROL,-24.52,HEA,190.21,LUX,19.01,PRO,255,
GYR,3.72,-0.29,-0.29,ACC,-0.19,-0.41,0.90,MAG,0.61,0.01,-0.35,PIT,11.06,ROL,-24.56,HEA,189.37,LUX,19.01,PRO,255,
GYR,3.63,-0.41,-0.32,ACC,-0.20,-0.41,0.90,MAG,0.60,0.01,-0.35,PIT,11.20,ROL,-24.57,HEA,189.72,LUX,19.01,PRO,255,
GYR,3.81,0.04,-0.23,ACC,-0.20,-0.41,0.90,MAG,0.60,0.01,-0.36,PIT,11.23,ROL,-24.64,HEA,189.63,LUX,19.01,PRO,255,
GYR,3.75,-0.22,-0.37,ACC,-0.20,-0.41,0.90,MAG,0.61,0.02,-0.36,PIT,11.16,ROL,-24.56,HEA,190.18,LUX,19.01,PRO,255,
GYR,3.82,-0.22,-0.32,ACC,-0.19,-0.41,0.90,MAG,0.61,0.01,-0.35,PIT,11.08,ROL,-24.76,HEA,189.98,LUX,19.01,PRO,255,
GYR,3.82,-0.28,-0.41,ACC,-0.20,-0.41,0.90,MAG,0.61,0.01,-0.35,PIT,11.22,ROL,-24.70,HEA,189.58,LUX,19.01,PRO,255,
GYR,3.69,-0.11,-0.43,ACC,-0.20,-0.41,0.90,MAG,0.62,0.01,-0.36,PIT,11.14,ROL,-24.51,HEA,189.65,LUX,19.01,PRO,255,
GYR,3.46,-0.34,-0.39,ACC,-0.20,-0.41,0.90,MAG,0.61,0.01,-0.36,PIT,11.20,ROL,-24.68,HEA,189.38,LUX,19.01,PRO,255,
GYR,3.60,-0.11,-0.43,ACC,-0.20,-0.41,0.90,MAG,0.61,0.01,-0.35,PIT,11.21,ROL,-24.57,HEA,189.82,LUX,19.01,PRO,255,
GYR,3.90,-0.21,-0.27,ACC,-0.20,-0.41,0.90,MAG,0.61,0.01,-0.35,PIT,11.15,ROL,-24.66,HEA,189.85,LUX,19.01,PRO,255,
GYR,3.73,0.00,-0.34,ACC,-0.20,-0.41,0.90,MAG,0.60,0.01,-0.36,PIT,11.22,ROL,-24.62,HEA,189.83,LUX,19.01,PRO,255,
GYR,3.80,-0.21,-0.45,ACC,-0.20,-0.41,0.90,MAG,0.61,0.01,-0.36,PIT,11.20,ROL,-24.68,HEA,189.51,LUX,19.01,PRO,255,
GYR,3.42,-0.40,-0.28,ACC,-0.20,-0.41,0.90,MAG,0.61,0.02,-0.36,PIT,11.21,ROL,-24.52,HEA,190.09,LUX,19.01,PRO,255,
GYR,3.72,-0.22,-0.29,ACC,-0.20,-0.41,0.90,MAG,0.61,0.01,-0.36,PIT,11.21,ROL,-24.62,HEA,189.24,LUX,19.01,PRO,255,
GYR,3.95,-0.20,-0.44,ACC,-0.20,-0.41,0.90,MAG,0.61,0.02,-0.36,PIT,11.18,ROL,-24.64,HEA,190.17,LUX,19.01,PRO,255,
GYR,3.99,-0.36,-0.52,ACC,-0.20,-0.41,0.90,MAG,0.61,0.02,-0.36,PIT,11.36,ROL,-24.64,HEA,190.01,LUX,19.01,PRO,255,
GYR,3.80,-0.28,-0.25,ACC,-0.20,-0.41,0.90,MAG,0.61,0.01,-0.36,PIT,11.23,ROL,-24.65,HEA,189.92,LUX,19.01,PRO,255,
GYR,3.66,-0.21,-0.34,ACC,-0.20,-0.41,0.90,MAG,0.61,0.01,-0.36,PIT,11.39,ROL,-24.49,HEA,189.57,LUX,19.01,PRO,255,
GYR,3.69,-0.28,-0.52,ACC,-0.20,-0.41,0.90,MAG,0.61,0.01,-0.36,PIT,11.21,ROL,-24.70,HEA,189.82,LUX,19.01,PRO,255,
GYR,3.78,-0.28,-0.37,ACC,-0.20,-0.41,0.90,MAG,0.60,0.02,-0.36,PIT,11.18,ROL,-24.65,HEA,190.16,LUX,19.01,PRO,255,
GYR,3.81,-0.10,-0.21,ACC,-0.20,-0.42,0.90,MAG,0.60,0.01,-0.36,PIT,11.41,ROL,-24.80,HEA,189.46,LUX,19.01,PRO,255,
GYR,3.77,-0.18,-0.33,ACC,-0.20,-0.41,0.90,MAG,0.61,0.01,-0.36,PIT,11.14,ROL,-24.70,HEA,189.65,LUX,19.01,PRO,255,
GYR,3.77,-0.05,-0.33,ACC,-0.20,-0.41,0.90,MAG,0.61,0.01,-0.35,PIT,11.27,ROL,-24.71,HEA,189.94,LUX,19.01,PRO,255,
GYR,3.76,-0.12,-0.25,ACC,-0.20,-0.41,0.90,MAG,0.61,0.02,-0.36,PIT,11.26,ROL,-24.45,HEA,190.02,LUX,19.01,PRO,255,
GYR,3.57,-0.34,-0.39,ACC,-0.20,-0.41,0.90,MAG,0.61,0.01,-0.36,PIT,11.24,ROL,-24.65,HEA,189.31,LUX,19.01,PRO,255,
GYR,3.54,-0.22,-0.31,ACC,-0.20,-0.41,0.90,MAG,0.61,0.02,-0.36,PIT,11.23,ROL,-24.69,HEA,190.23,LUX,19.01,PRO,255,
GYR,3.88,-0.08,-0.52,ACC,-0.20,-0.41,0.90,MAG,0.61,0.01,-0.35,PIT,11.37,ROL,-24.56,HEA,189.97,LUX,19.01,PRO,255,
GYR,3.68,-0.25,-0.25,ACC,-0.19,-0.41,0.90,MAG,0.60,0.02,-0.35,PIT,11.03,ROL,-24.66,HEA,190.16,LUX,19.01,PRO,255,
GYR,3.60,-0.32,-0.38,ACC,-0.20,-0.41,0.90,MAG,0.61,0.01,-0.36,PIT,11.10,ROL,-24.53,HEA,189.40,LUX,19.01,PRO,255,
GYR,3.92,-0.22,-0.43,ACC,-0.19,-0.41,0.91,MAG,0.61,0.01,-0.36,PIT,11.00,ROL,-24.56,HEA,189.43,LUX,19.01,PRO,255,
GYR,3.71,-0.10,-0.39,ACC,-0.20,-0.41,0.90,MAG,0.61,0.01,-0.36,PIT,11.23,ROL,-24.75,HEA,189.77,LUX,19.01,PRO,255,
GYR,3.48,-0.25,-0.27,ACC,-0.20,-0.42,0.90,MAG,0.61,0.01,-0.35,PIT,11.28,ROL,-24.73,HEA,189.54,LUX,19.01,PRO,255,
GYR,3.59,-0.02,-0.31,ACC,-0.20,-0.42,0.90,MAG,0.61,0.01,-0.35,PIT,11.20,ROL,-24.72,HEA,189.67,LUX,19.01,PRO,255,
GYR,3.64,-0.21,-0.15,ACC,-0.20,-0.41,0.90,MAG,0.61,0.01,-0.36,PIT,11.23,ROL,-24.60,HEA,189.56,LUX,19.01,PRO,255,
