Time Stamp = 02/04/2016 13:20:15
Device Name = arduOTO
Sensor (Analog/Digital Pin) = Proximity (A0)
=======================================================
1, 13:20:15, 13, 19, 31, 40, 43, 28
2, 13:20:15, 204, 183, 169, 167, 194, 217
3, 13:20:15, 204, 183, 169, 167, 194, 217
4, 13:20:15, 204, 183, 169, 167, 194, 217
5, 13:20:15, 204, 183, 169, 167, 194, 217
6, 13:20:15, 204, 183, 169, 167, 194, 217
7, 13:20:15, 204, 183, 169, 167, 194, 217
8, 13:20:15, 204, 183, 169, 167, 194, 217
9, 13:20:15, 204, 183, 169, 167, 194, 217
10, 13:20:15, 204, 183, 169, 167, 194, 217
11, 13:20:15, 204, 183, 169, 167, 194, 217
12, 13:20:15, 204, 183, 169, 167, 194, 217
13, 13:20:15, 204, 183, 169, 167, 194, 217
14, 13:20:15, 27, 41, 156, 55, 40, 15
15, 13:20:15, 27, 41, 156, 55, 40, 15
16, 13:20:15, 91, 83, 100, 94, 83, 67
17, 13:20:15, 91, 83, 100, 94, 83, 67
18, 13:20:15, 201, 189, 172, 151, 134, 233
19, 13:20:15, 68, 79, 81, 70, 34, 26
20, 13:20:15, 68, 79, 81, 70, 34, 26
21, 13:20:15, 120, 117, 119, 134, 167, 205
22, 13:20:15, 120, 117, 119, 134, 167, 205
23, 13:20:15, 206, 207, 199, 191, 175, 152
24, 13:20:15, 206, 207, 199, 191, 175, 152
25, 13:20:15, 98, 105, 106, 97, 65, 24
26, 13:20:15, 22, 41, 54, 60, 43, 12
27, 13:20:15, 22, 41, 54, 60, 43, 12
28, 13:20:15, 66, 69, 48, 61, 64, 47
29, 13:20:15, 229, 214, 198, 189, 198, 213
30, 13:20:15, 229, 214, 198, 189, 198, 213
31, 13:20:15, 229, 214, 198, 189, 198, 213
32, 13:20:15, 129, 132, 127, 112, 75, 37
33, 13:20:15, 129, 132, 127, 112, 75, 37
34, 13:20:15, 11, 24, 37, 48, 45, 24
35, 13:20:15, 11, 24, 37, 48, 45, 24
36, 13:20:15, 11, 24, 37, 48, 45, 24
37, 13:20:15, 36, 38, 42, 48, 45, 24
38, 13:20:15, 219, 205, 191, 182, 195, 211
39, 13:20:15, 219, 205, 191, 182, 195, 211
40, 13:20:15, 202, 197, 188, 176, 172, 177
41, 13:20:15, 5, 16, 31, 39, 30, 10
42, 13:20:15, 5, 16, 31, 39, 30, 10
43, 13:20:15, 108, 100, 104, 119, 161, 192
44, 13:20:15, 108, 100, 104, 119, 161, 192
45, 13:20:15, 212, 188, 173, 168, 195, 217
46, 13:20:16, 214, 203, 189, 178, 180, 192
47, 13:20:16, 214, 203, 189, 178, 180, 192
48, 13:20:16, 31, 47, 57, 53, 133, 107
49, 13:20:16, 31, 47, 57, 53, 133, 107
50, 13:20:16, 22, 28, 35, 45, 52, 3
51, 13:20:16, 22, 28, 35, 45, 52, 3
52, 13:20:16, 22, 28, 35, 45, 52, 36
53, 13:20:16, 214, 202, 187, 178, 185, 197
54, 13:20:16, 214, 202, 187, 178, 185, 197
55, 13:20:16, 188, 184, 176, 178, 185, 197
56, 13:20:16, 11, 28, 42, 43, 19, 0
57, 13:20:16, 11, 28, 42, 43, 19, 0
58, 13:20:16, 34, 36, 44, 61, 88, 111
59, 13:20:16, 34, 36, 44, 61, 88, 111
60, 13:20:16, 214, 200, 185, 174, 185, 202
61, 13:20:16, 214, 200, 185, 174, 185, 202
62, 13:20:16, 191, 187, 178, 174, 185, 202
63, 13:20:16, 17, 34, 47, 47, 19, 0
64, 13:20:16, 17, 34, 47, 47, 19, 0
65, 13:20:16, 28, 31, 36, 44, 52, 51
66, 13:20:16, 28, 31, 36, 44, 52, 51
67, 13:20:16, 28, 31, 36, 44, 52, 51
68, 13:20:16, 210, 192, 179, 175, 192, 207
69, 13:20:16, 210, 192, 179, 175, 192, 207
70, 13:20:16, 196, 187, 177, 167, 168, 173
71, 13:20:16, 22, 42, 51, 48, 15, 0
72, 13:20:16, 22, 42, 51, 48, 15, 0
73, 13:20:16, 22, 42, 51, 48, 15, 0
74, 13:20:16, 85, 81, 84, 96, 133, 40
75, 13:20:16, 85, 81, 84, 96, 133, 171
76, 13:20:16, 206, 185, 170, 166, 191, 217
77, 13:20:16, 186, 183, 177, 168, 160, 145
78, 13:20:16, 186, 183, 177, 168, 160, 145
79, 13:20:16, 7, 23, 32, 34, 19, 0
80, 13:20:16, 7, 23, 32, 34, 19, 0
81, 13:20:16, 16, 23, 32, 34, 19, 0
82, 13:20:16, 38, 42, 52, 68, 99, 131
83, 13:20:16, 199, 178, 164, 165, 193, 218
84, 13:20:16, 199, 178, 164, 165, 193, 218
85, 13:20:16, 63, 71, 72, 61, 24, 165
86, 13:20:16, 63, 71, 72, 61, 24, 0
87, 13:20:16, 63, 71, 72, 61, 24, 0
88, 13:20:16, 12, 21, 32, 41, 37, 24
89, 13:20:16, 12, 21, 32, 41, 37, 24
90, 13:20:16, 182, 168, 158, 163, 198, 217
91, 13:20:16, 182, 168, 158, 163, 198, 217
92, 13:20:16, 192, 188, 179, 169, 167, 171
93, 13:20:16, 192, 188, 179, 169, 167, 171
94, 13:20:16, 192, 188, 179, 169, 167, 171
95, 13:20:16, 23, 39, 51, 48, 19, 0
96, 13:20:16, 11, 23, 34, 43, 19, 0
97, 13:20:16, 25, 28, 35, 44, 49, 41
98, 13:20:16, 25, 28, 35, 44, 49, 41
99, 13:20:16, 210, 194, 178, 171, 192, 209
100, 13:20:16, 210, 194, 178, 171, 192, 209
101, 13:20:16, 179, 178, 174, 165, 146, 118
102, 13:20:17, 179, 178, 174, 165, 146, 118
103, 13:20:17, 2, 15, 28, 50, 17, 0
104, 13:20:17, 19, 24, 28, 39, 44, 2
105, 13:20:17, 19, 24, 28, 39, 44, 2
106, 13:20:17, 19, 24, 28, 39, 44, 2
107, 13:20:17, 19, 24, 28, 39, 44, 2
108, 13:20:17, 19, 24, 28, 39, 44, 34
109, 13:20:17, 203, 185, 172, 167, 189, 212
110, 13:20:17, 53, 61, 62, 52, 18, 0
111, 13:20:17, 53, 61, 62, 52, 18, 0
112, 13:20:17, 3, 16, 30, 33, 15, 0
113, 13:20:17, 32, 32, 34, 45, 74, 97
114, 13:20:17, 32, 32, 34, 45, 74, 97
115, 13:20:17, 209, 172, 161, 160, 193, 215
116, 13:20:17, 188, 184, 176, 167, 164, 166
117, 13:20:17, 75, 81, 81, 67, 32, 1
118, 13:20:17, 75, 81, 81, 67, 32, 1
119, 13:20:17, 9, 19, 32, 40, 36, 21
120, 13:20:17, 9, 19, 32, 40, 36, 21
121, 13:20:17, 168, 155, 150, 159, 195, 217
122, 13:20:17, 168, 155, 150, 159, 195, 217
123, 13:20:17, 207, 191, 176, 170, 188, 205
124, 13:20:17, 115, 115, 108, 92, 57, 20
125, 13:20:17, 115, 115, 108, 92, 57, 20
126, 13:20:17, 6, 18, 32, 40, 30, 14
127, 13:20:17, 6, 18, 32, 40, 30, 14
128, 13:20:17, 21, 23, 28, 38, 46, 38
129, 13:20:17, 144, 132, 130, 142, 182, 207
130, 13:20:17, 205, 188, 174, 169, 188, 210
131, 13:20:17, 203, 194, 182, 171, 188, 210
132, 13:20:17, 203, 194, 182, 171, 173, 183
133, 13:20:17, 44, 55, 58, 51, 16, 158
134, 13:20:17, 44, 55, 58, 51, 16, 158
135, 13:20:17, 15, 25, 34, 40, 38, 28
136, 13:20:17, 15, 25, 34, 40, 38, 28
137, 13:20:17, 101, 102, 105, 120, 159, 187
138, 13:20:17, 199, 178, 165, 163, 187, 213
139, 13:20:17, 199, 178, 165, 163, 187, 213
140, 13:20:17, 185, 183, 177, 168, 164, 165
141, 13:20:17, 185, 183, 177, 168, 164, 165
142, 13:20:17, 7, 24, 34, 38, 17, 0
143, 13:20:17, 9, 16, 27, 37, 37, 22
144, 13:20:17, 9, 16, 27, 37, 37, 22
145, 13:20:17, 70, 71, 78, 93, 127, 155
146, 13:20:17, 182, 166, 155, 157, 187, 217
147, 13:20:17, 210, 195, 180, 168, 178, 194
148, 13:20:17, 193, 189, 180, 171, 167, 169
149, 13:20:17, 193, 189, 180, 171, 167, 169
150, 13:20:17, 3, 15, 30, 39, 17, 0
151, 13:20:17, 3, 15, 30, 39, 34, 17
152, 13:20:17, 3, 15, 30, 39, 34, 17
153, 13:20:17, 154, 143, 140, 150, 190, 212
154, 13:20:17, 208, 188, 175, 168, 188, 204
155, 13:20:17, 208, 188, 175, 168, 188, 204
156, 13:20:17, 134, 132, 126, 110, 78, 41
157, 13:20:17, 134, 132, 126, 110, 78, 41
158, 13:20:17, 5, 17, 31, 39, 30, 8
159, 13:20:18, 5, 17, 31, 39, 30, 8
160, 13:20:18, 5, 17, 31, 39, 30, 8
161, 13:20:18, 123, 118, 118, 129, 171, 198
162, 13:20:18, 123, 118, 118, 129, 171, 198
163, 13:20:18, 207, 194, 183, 171, 176, 186
164, 13:20:18, 207, 194, 183, 171, 176, 186
165, 13:20:18, 54, 68, 73, 67, 33, 0
166, 13:20:18, 54, 68, 73, 67, 33, 0
167, 13:20:18, 15, 21, 32, 42, 46, 30
168, 13:20:18, 15, 21, 32, 42, 46, 30
169, 13:20:18, 198, 180, 165, 162, 191, 220
170, 13:20:18, 198, 180, 165, 162, 191, 220
171, 13:20:18, 194, 189, 183, 173, 169, 171
172, 13:20:18, 194, 189, 183, 173, 169, 171
173, 13:20:18, 6, 23, 37, 41, 20, 0
174, 13:20:18, 8, 18, 29, 37, 35, 22
175, 13:20:18, 8, 18, 29, 37, 35, 22
176, 13:20:18, 49, 53, 61, 76, 107, 139
177, 13:20:18, 173, 153, 147, 150, 185, 220
178, 13:20:18, 214, 194, 179, 168, 185, 220
