===================== 
Scenario =  
Instrument = oto
This is a header line 
===================== 
TIM,0,GYR,4.87,1.61,-1.12,ACC,0.08,0.84,0.54,MAG,0.21,0.17,-0.17,PIT,-4.59,ROL,57.02,HEA,226.88,LUX,156.51,PRO,255,
TIM,0.362067937851,GYR,4.67,1.38,-0.73,ACC,0.08,0.84,0.55,MAG,0.21,0.17,-0.17,PIT,-4.61,ROL,56.96,HEA,227.95,LUX,156.51,PRO,255,
TIM,0.517403841019,GYR,4.61,1.34,-0.90,ACC,0.08,0.84,0.55,MAG,0.21,0.17,-0.17,PIT,-4.54,ROL,56.99,HEA,227.53,LUX,156.83,PRO,255,
TIM,0.646177053452,GYR,4.78,1.27,-0.98,ACC,0.08,0.84,0.55,MAG,0.21,0.17,-0.17,PIT,-4.57,ROL,56.88,HEA,226.77,LUX,156.83,PRO,255,
TIM,0.775403022766,GYR,4.52,1.47,-0.93,ACC,0.08,0.84,0.55,MAG,0.21,0.17,-0.18,PIT,-4.61,ROL,56.99,HEA,228.30,LUX,156.83,PRO,255,
TIM,0.930541992188,GYR,4.70,1.66,-0.96,ACC,0.08,0.84,0.56,MAG,0.21,0.17,-0.17,PIT,-4.51,ROL,56.36,HEA,227.92,LUX,156.83,PRO,255,
TIM,1.06114697456,GYR,4.55,1.30,-1.09,ACC,0.08,0.84,0.54,MAG,0.20,0.17,-0.17,PIT,-4.75,ROL,57.07,HEA,228.64,LUX,156.83,PRO,255,
TIM,1.23405003548,GYR,4.71,1.61,-0.90,ACC,0.08,0.84,0.54,MAG,0.21,0.17,-0.17,PIT,-4.67,ROL,57.03,HEA,227.75,LUX,156.83,PRO,255,
TIM,1.36304187775,GYR,4.57,1.38,-0.90,ACC,0.08,0.84,0.55,MAG,0.21,0.17,-0.17,PIT,-4.58,ROL,57.07,HEA,227.59,LUX,156.83,PRO,255,
TIM,1.50130105019,GYR,4.44,1.56,-0.81,ACC,0.08,0.84,0.55,MAG,0.20,0.17,-0.17,PIT,-4.65,ROL,57.01,HEA,229.03,LUX,156.83,PRO,255,
TIM,1.64669084549,GYR,4.70,1.68,-0.96,ACC,0.08,0.84,0.55,MAG,0.21,0.17,-0.17,PIT,-4.63,ROL,56.87,HEA,228.51,LUX,156.83,PRO,255,
TIM,1.77728104591,GYR,3.47,1.61,-0.55,ACC,0.08,0.84,0.55,MAG,0.21,0.17,-0.17,PIT,-4.62,ROL,56.80,HEA,227.72,LUX,156.51,PRO,255,
TIM,1.90787005424,GYR,5.41,1.54,-0.99,ACC,0.08,0.84,0.54,MAG,0.21,0.17,-0.17,PIT,-4.68,ROL,57.18,HEA,228.78,LUX,156.83,PRO,255,
TIM,2.05831885338,GYR,5.23,1.25,-0.38,ACC,0.08,0.84,0.55,MAG,0.21,0.17,-0.17,PIT,-4.48,ROL,56.65,HEA,227.62,LUX,156.83,PRO,255,
TIM,2.20817089081,GYR,3.09,1.69,-0.79,ACC,0.08,0.84,0.54,MAG,0.21,0.17,-0.17,PIT,-4.82,ROL,57.21,HEA,227.46,LUX,156.20,PRO,255,
TIM,2.35350203514,GYR,3.62,1.62,-0.74,ACC,0.08,0.84,0.55,MAG,0.21,0.16,-0.17,PIT,-4.51,ROL,57.04,HEA,226.28,LUX,156.20,PRO,255,
TIM,2.48357486725,GYR,7.08,1.72,-0.80,ACC,0.07,0.85,0.55,MAG,0.21,0.17,-0.16,PIT,-4.21,ROL,57.23,HEA,228.60,LUX,157.78,PRO,255,
TIM,2.64400291443,GYR,9.27,2.12,-0.67,ACC,0.08,0.84,0.56,MAG,0.21,0.17,-0.17,PIT,-4.31,ROL,56.36,HEA,227.65,LUX,160.00,PRO,255,
TIM,2.77388191223,GYR,3.52,1.71,-0.91,ACC,0.06,0.83,0.56,MAG,0.20,0.17,-0.18,PIT,-3.57,ROL,56.22,HEA,229.19,LUX,157.78,PRO,255,
TIM,2.91782689095,GYR,-37.63,-8.61,-18.21,ACC,-0.10,0.74,0.08,MAG,0.21,0.13,-0.16,PIT,7.36,ROL,83.56,HEA,220.69,LUX,114.38,PRO,255,
TIM,3.0472779274,GYR,116.71,56.09,-51.04,ACC,0.01,0.64,0.60,MAG,0.22,0.22,-0.18,PIT,-0.79,ROL,46.50,HEA,233.72,LUX,196.12,PRO,255,
TIM,3.19494199753,GYR,-79.13,-182.39,-6.43,ACC,-0.09,1.90,-0.13,MAG,0.20,0.20,-0.14,PIT,2.86,ROL,93.86,HEA,233.60,LUX,169.19,PRO,255,
TIM,3.34151792526,GYR,244.96,125.05,-97.15,ACC,0.39,0.27,1.35,MAG,0.20,0.46,-0.03,PIT,-15.64,ROL,11.16,HEA,255.15,LUX,88.08,PRO,255,
TIM,3.47458696365,GYR,205.39,83.64,-23.31,ACC,0.55,-0.95,0.10,MAG,0.20,0.48,0.25,PIT,-29.94,ROL,-83.74,HEA,255.70,LUX,25.98,PRO,255,
