Time Stamp = 02/21/2016 15:23:55
Device Name = arduOTO
=======================================================
1, 15:23:55, 95, 102, 101, 94, 103, 103
2, 15:23:55, 111, 113, 112, 103, 111, 110
3, 15:23:55, 37, 40, 44, 56, 68, 57
4, 15:23:56, 139, 117, 103, 93, 135, 146
5, 15:23:56, 120, 120, 117, 109, 100, 85
6, 15:23:56, 56, 54, 52, 56, 94, 107
7, 15:23:56, 127, 125, 118, 108, 108, 125
8, 15:23:56, 27, 46, 60, 65, 28, 14
9, 15:23:56, 46, 42, 44, 52, 72, 79
10, 15:23:56, 134, 129, 119, 106, 110, 110
11, 15:23:56, 38, 42, 45, 59, 52, 36
12, 15:23:56, 143, 122, 106, 95, 134, 147
13, 15:23:56, 139, 129, 116, 105, 115, 116
14, 15:23:56, 36, 39, 47, 58, 60, 53
15, 15:23:56, 137, 116, 99, 92, 135, 149
16, 15:23:56, 127, 126, 118, 108, 108, 102
17, 15:23:56, 30, 37, 47, 59, 57, 43
18, 15:23:56, 147, 129, 115, 102, 124, 134
19, 15:23:56, 81, 94, 97, 90, 40, 20
20, 15:23:56, 29, 41, 50, 60, 51, 11
21, 15:23:56, 141, 119, 103, 95, 131, 142
22, 15:23:56, 102, 108, 105, 94, 59, 116
23, 15:23:56, 36, 38, 47, 54, 60, 53
24, 15:23:57, 87, 74, 69, 75, 134, 144
25, 15:23:57, 22, 45, 57, 68, 38, 18
26, 15:23:57, 64, 59, 58, 57, 57, 46
27, 15:23:57, 146, 131, 116, 100, 123, 152
28, 15:23:57, 22, 51, 65, 71, 30, 12
29, 15:23:57, 49, 47, 50, 60, 91, 98
30, 15:23:57, 145, 125, 105, 95, 128, 143
31, 15:23:57, 101, 107, 108, 97, 61, 40
32, 15:23:57, 24, 38, 53, 76, 30, 9
33, 15:23:57, 87, 73, 70, 75, 133, 143
34, 15:23:57, 119, 121, 115, 105, 84, 68
35, 15:23:57, 25, 43, 58, 68, 37, 16
36, 15:23:57, 68, 61, 58, 64, 113, 127
37, 15:23:57, 125, 128, 112, 101, 123, 132
38, 15:23:57, 29, 50, 62, 68, 29, 13
39, 15:23:57, 48, 44, 47, 60, 91, 100
40, 15:23:57, 145, 123, 82, 79, 138, 155
41, 15:23:57, 140, 131, 117, 108, 116, 118
42, 15:23:57, 91, 76, 69, 74, 129, 144
43, 15:23:57, 142, 131, 118, 105, 136, 148
44, 15:23:57, 120, 121, 117, 105, 84, 67
45, 15:23:57, 28, 44, 56, 66, 38, 17
46, 15:23:57, 66, 59, 59, 65, 113, 125
47, 15:23:57, 81, 91, 96, 91, 42, 96
48, 15:23:58, 26, 47, 63, 69, 30, 13
49, 15:23:58, 48, 45, 49, 59, 91, 97
50, 15:23:58, 125, 101, 86, 84, 149, 153
51, 15:23:58, 129, 125, 117, 105, 107, 103
52, 15:23:58, 21, 34, 47, 60, 45, 31
53, 15:23:58, 139, 118, 99, 90, 134, 148
54, 15:23:58, 116, 116, 110, 103, 84, 69
55, 15:23:58, 19, 39, 51, 63, 39, 20
56, 15:23:58, 132, 109, 91, 88, 140, 150
57, 15:23:58, 125, 124, 117, 107, 103, 98
58, 15:23:58, 25, 44, 57, 66, 33, 16
59, 15:23:58, 51, 50, 52, 58, 86, 48
60, 15:23:58, 127, 105, 88, 86, 146, 155
61, 15:23:58, 35, 56, 69, 74, 24, 5
62, 15:23:58, 45, 44, 46, 55, 69, 36
63, 15:23:58, 141, 122, 107, 96, 134, 143
64, 15:23:58, 115, 117, 114, 105, 112, 110
65, 15:23:58, 22, 38, 53, 65, 37, 20
66, 15:23:58, 33, 36, 42, 56, 64, 52
67, 15:23:58, 122, 123, 117, 109, 104, 94
68, 15:23:58, 25, 42, 56, 63, 29, 18
69, 15:23:58, 51, 46, 47, 56, 86, 97
70, 15:23:58, 142, 124, 109, 97, 119, 126
71, 15:23:58, 71, 84, 90, 84, 29, 12
72, 15:23:59, 41, 43, 45, 54, 68, 65
73, 15:23:59, 142, 124, 107, 96, 133, 142
74, 15:23:59, 87, 99, 98, 91, 47, 25
75, 15:23:59, 33, 56, 68, 72, 26, 7
76, 15:23:59, 141, 119, 102, 93, 132, 148
77, 15:23:59, 125, 124, 116, 107, 105, 97
78, 15:23:59, 35, 39, 48, 59, 56, 47
79, 15:23:59, 128, 126, 121, 110, 110, 107
80, 15:23:59, 69, 82, 90, 86, 29, 10
81, 15:23:59, 28, 37, 46, 57, 56, 41
82, 15:23:59, 135, 131, 120, 109, 115, 113
83, 15:23:59, 36, 57, 70, 75, 31, 8
84, 15:23:59, 22, 35, 47, 61, 51, 32
85, 15:23:59, 143, 122, 102, 92, 131, 146
86, 15:23:59, 109, 112, 109, 101, 70, 120
87, 15:23:59, 79, 69, 66, 73, 128, 137
88, 15:23:59, 145, 133, 96, 90, 139, 152
89, 15:23:59, 128, 128, 121, 111, 111, 107
90, 15:23:59, 27, 47, 63, 71, 36, 18
91, 15:23:59, 60, 55, 56, 64, 103, 117
92, 15:23:59, 148, 128, 85, 80, 139, 156
93, 15:23:59, 90, 101, 102, 93, 48, 29
94, 15:23:59, 24, 37, 51, 63, 53, 38
95, 15:24:00, 142, 122, 104, 93, 136, 154
96, 15:24:00, 111, 114, 112, 103, 73, 53
97, 15:24:00, 48, 67, 79, 80, 30, 6
98, 15:24:00, 78, 67, 62, 68, 127, 138
99, 15:24:00, 145, 130, 117, 103, 122, 127
100, 15:24:00, 26, 45, 89, 86, 36, 15
101, 15:24:00, 57, 51, 53, 62, 103, 114
102, 15:24:00, 146, 128, 111, 99, 127, 137
103, 15:24:00, 127, 127, 117, 104, 103, 102
104, 15:24:00, 32, 51, 65, 70, 26, 11
105, 15:24:00, 102, 83, 73, 77, 135, 86
106, 15:24:00, 139, 131, 120, 106, 120, 120
107, 15:24:00, 39, 63, 74, 100, 72, 51
108, 15:24:00, 39, 41, 48, 60, 72, 60
109, 15:24:00, 137, 115, 97, 91, 137, 151
110, 15:24:00, 70, 84, 90, 106, 95, 82
111, 15:24:00, 24, 44, 60, 68, 35, 16
112, 15:24:00, 57, 52, 55, 62, 99, 110
113, 15:24:00, 145, 129, 113, 101, 126, 134
114, 15:24:00, 93, 102, 100, 92, 104, 100
115, 15:24:00, 45, 42, 48, 57, 79, 35
116, 15:24:00, 145, 127, 109, 96, 131, 139
117, 15:24:00, 108, 110, 109, 102, 75, 55
118, 15:24:00, 20, 37, 49, 62, 40, 27
119, 15:24:00, 76, 67, 63, 55, 66, 59
120, 15:24:01, 138, 127, 112, 100, 113, 116
121, 15:24:01, 122, 122, 115, 106, 98, 85
122, 15:24:01, 23, 40, 55, 65, 37, 18
123, 15:24:01, 129, 105, 90, 60, 95, 108
124, 15:24:01, 67, 80, 84, 81, 24, 11
125, 15:24:01, 28, 47, 63, 68, 30, 14
126, 15:24:01, 48, 44, 45, 54, 76, 83
127, 15:24:01, 144, 127, 111, 99, 131, 141
128, 15:24:01, 111, 127, 119, 108, 110, 108
129, 15:24:01, 27, 40, 54, 66, 22, 7
130, 15:24:01, 105, 87, 79, 83, 148, 59
131, 15:24:01, 139, 131, 117, 103, 115, 116
132, 15:24:01, 23, 40, 54, 61, 35, 19
133, 15:24:01, 89, 75, 68, 73, 136, 146
