===================== 
Scenario =  
Instrument = ophthalmoscope
This is a header line 
===================== 
TIM,1.06083297729,TIM,6.10534191132,GYR,-1.60,-1.43,-0.13,ACC,0.20,0.30,0.90,MAG,0.10,-0.16,-0.46,PIT,-11.76,ROL,18.33,HEA,131.12,LUX,115.01,PRO,255,
TIM,6.43427491188,GYR,-1.73,-1.50,-0.06,ACC,0.19,0.29,0.90,MAG,0.10,-0.16,-0.46,PIT,-11.65,ROL,18.01,HEA,131.57,LUX,115.01,PRO,255,
TIM,6.56272888184,GYR,-1.72,-1.29,-0.19,ACC,0.18,0.29,0.92,MAG,0.11,-0.16,-0.47,PIT,-10.78,ROL,17.52,HEA,131.77,LUX,115.33,PRO,255,
TIM,6.71005702019,GYR,-1.73,-1.49,-0.09,ACC,0.20,0.30,0.91,MAG,0.11,-0.16,-0.46,PIT,-11.63,ROL,18.35,HEA,132.32,LUX,115.33,PRO,255,
TIM,6.83672499657,GYR,-1.83,-1.58,0.04,ACC,0.20,0.30,0.89,MAG,0.11,-0.16,-0.47,PIT,-11.90,ROL,18.66,HEA,132.25,LUX,115.64,PRO,255,
TIM,6.97544598579,GYR,-1.97,-1.49,-0.14,ACC,0.20,0.29,0.90,MAG,0.11,-0.16,-0.47,PIT,-11.95,ROL,18.05,HEA,131.42,LUX,115.64,PRO,255,
TIM,7.13665699959,GYR,-1.88,-1.51,-0.19,ACC,0.20,0.29,0.90,MAG,0.10,-0.16,-0.46,PIT,-11.94,ROL,17.85,HEA,131.21,LUX,114.69,PRO,255,
TIM,7.26538181305,GYR,-1.91,-1.62,-0.04,ACC,0.20,0.30,0.90,MAG,0.11,-0.16,-0.46,PIT,-11.76,ROL,18.54,HEA,133.58,LUX,101.39,PRO,255,
TIM,7.39861083031,GYR,-1.52,-1.23,-0.07,ACC,0.20,0.30,0.90,MAG,0.11,-0.16,-0.46,PIT,-11.75,ROL,18.26,HEA,132.68,LUX,88.40,PRO,255,
TIM,7.55194687843,GYR,-1.87,-1.30,-0.20,ACC,0.20,0.29,0.90,MAG,0.11,-0.16,-0.47,PIT,-11.70,ROL,18.00,HEA,133.47,LUX,83.33,PRO,255,
TIM,7.69707989693,GYR,-1.61,-1.56,-0.19,ACC,0.20,0.30,0.90,MAG,0.11,-0.17,-0.46,PIT,-12.04,ROL,18.29,HEA,131.64,LUX,90.30,PRO,185,
TIM,7.82336902618,GYR,-1.76,-1.57,-0.06,ACC,0.20,0.30,0.90,MAG,0.11,-0.16,-0.46,PIT,-11.93,ROL,18.38,HEA,133.48,LUX,80.16,PRO,159,
TIM,7.98092699051,GYR,-1.75,-1.53,-0.04,ACC,0.20,0.30,0.90,MAG,0.11,-0.15,-0.47,PIT,-11.99,ROL,18.27,HEA,133.20,LUX,78.26,PRO,163,
TIM,8.10678482056,GYR,-1.56,-1.27,-0.22,ACC,0.20,0.29,0.90,MAG,0.10,-0.16,-0.46,PIT,-12.03,ROL,17.90,HEA,132.44,LUX,81.43,PRO,255,
TIM,8.25435185432,GYR,-1.77,-1.45,-0.06,ACC,0.20,0.30,0.90,MAG,0.11,-0.16,-0.46,PIT,-11.88,ROL,18.36,HEA,132.33,LUX,83.33,PRO,255,
TIM,8.40287399292,GYR,-1.84,-1.56,-1.90,ACC,0.20,0.30,0.90,MAG,0.11,-0.16,-0.46,PIT,-11.84,ROL,18.55,HEA,133.07,LUX,102.65,PRO,255,
TIM,8.52944803238,GYR,-2.15,-1.61,-0.17,ACC,0.20,0.30,0.90,MAG,0.10,-0.15,-0.46,PIT,-11.81,ROL,18.26,HEA,132.48,LUX,113.74,PRO,255,
TIM,8.67832803726,GYR,-1.91,-1.46,-0.07,ACC,0.20,0.30,0.90,MAG,0.11,-0.16,-0.46,PIT,-11.88,ROL,18.22,HEA,133.11,LUX,115.01,PRO,255,
TIM,8.81969881058,GYR,-1.87,-1.33,0.06,ACC,0.20,0.30,0.89,MAG,0.11,-0.16,-0.46,PIT,-11.86,ROL,18.41,HEA,133.74,LUX,115.01,PRO,255,
TIM,8.94591283798,GYR,-1.78,-1.43,-0.04,ACC,0.19,0.30,0.89,MAG,0.11,-0.16,-0.47,PIT,-11.61,ROL,18.52,HEA,132.11,LUX,114.69,PRO,255,
TIM,9.09120893478,GYR,-1.92,-1.39,-0.16,ACC,0.20,0.30,0.90,MAG,0.11,-0.15,-0.46,PIT,-11.97,ROL,18.18,HEA,134.01,LUX,114.69,PRO,255,
TIM,9.2432448864,GYR,-2.00,-1.43,-0.01,ACC,0.20,0.30,0.90,MAG,0.11,-0.15,-0.46,PIT,-11.96,ROL,18.40,HEA,133.32,LUX,114.69,PRO,255,
TIM,9.38944387436,GYR,-2.16,-1.27,-0.31,ACC,0.20,0.30,0.90,MAG,0.10,-0.15,-0.46,PIT,-11.95,ROL,18.13,HEA,133.37,LUX,114.38,PRO,255,
TIM,9.53418183327,GYR,-1.92,-1.32,-0.14,ACC,0.20,0.30,0.90,MAG,0.11,-0.16,-0.45,PIT,-11.85,ROL,18.33,HEA,132.94,LUX,114.06,PRO,255,
TIM,9.66073489189,GYR,-1.85,-1.45,-0.12,ACC,0.20,0.28,0.90,MAG,0.11,-0.16,-0.46,PIT,-12.21,ROL,17.50,HEA,133.68,LUX,114.38,PRO,255,
TIM,9.81901288033,GYR,-1.75,-1.29,0.00,ACC,0.20,0.30,0.90,MAG,0.11,-0.16,-0.45,PIT,-12.03,ROL,18.31,HEA,132.73,LUX,114.38,PRO,255,
TIM,9.94508385658,GYR,-1.64,-1.53,-0.10,ACC,0.20,0.29,0.90,MAG,0.11,-0.16,-0.46,PIT,-11.65,ROL,18.09,HEA,134.60,LUX,114.38,PRO,255,
TIM,10.0907309055,GYR,-1.78,-1.61,-0.15,ACC,0.20,0.30,0.90,MAG,0.11,-0.16,-0.46,PIT,-11.93,ROL,18.28,HEA,132.69,LUX,114.38,PRO,255,
TIM,10.2420778275,GYR,-1.67,-1.47,-0.17,ACC,0.20,0.30,0.90,MAG,0.11,-0.15,-0.45,PIT,-11.83,ROL,18.51,HEA,133.38,LUX,114.38,PRO,255,
TIM,10.3684368134,GYR,-1.73,-1.34,-0.14,ACC,0.20,0.29,0.90,MAG,0.11,-0.15,-0.46,PIT,-11.86,ROL,18.05,HEA,134.47,LUX,114.38,PRO,255,
TIM,10.5109298229,GYR,-1.79,-1.41,-0.09,ACC,0.20,0.30,0.90,MAG,0.11,-0.16,-0.46,PIT,-11.94,ROL,18.21,HEA,133.15,LUX,114.38,PRO,255,
TIM,10.6670758724,GYR,-1.72,-1.41,0.00,ACC,0.20,0.30,0.90,MAG,0.11,-0.16,-0.46,PIT,-11.71,ROL,18.49,HEA,133.61,LUX,114.38,PRO,255,
TIM,10.7932488918,GYR,-2.00,-1.32,-1.89,ACC,0.19,0.30,0.90,MAG,0.11,-0.16,-0.46,PIT,-11.64,ROL,18.23,HEA,132.50,LUX,114.38,PRO,255,
TIM,10.9342420101,GYR,-1.85,-1.46,-0.15,ACC,0.20,0.29,0.90,MAG,0.10,-0.15,-0.45,PIT,-11.88,ROL,18.03,HEA,132.15,LUX,114.38,PRO,255,
TIM,11.0842900276,GYR,-1.55,-1.51,-0.35,ACC,0.20,0.29,0.90,MAG,0.11,-0.15,-0.46,PIT,-11.87,ROL,18.02,HEA,133.53,LUX,114.38,PRO,255,
TIM,11.210682869,GYR,-1.79,-1.48,-0.14,ACC,0.20,0.30,0.90,MAG,0.11,-0.16,-0.45,PIT,-11.70,ROL,18.32,HEA,132.98,LUX,114.38,PRO,255,
TIM,11.3517079353,GYR,-1.65,-1.46,-0.07,ACC,0.20,0.30,0.90,MAG,0.11,-0.16,-0.46,PIT,-11.78,ROL,18.27,HEA,133.30,LUX,114.38,PRO,255,
TIM,11.5104198456,GYR,-1.74,-1.17,-0.02,ACC,0.20,0.29,0.90,MAG,0.11,-0.16,-0.46,PIT,-11.95,ROL,17.84,HEA,133.02,LUX,114.06,PRO,255,
TIM,11.6584539413,GYR,-1.83,-1.33,-0.23,ACC,0.20,0.31,0.91,MAG,0.11,-0.15,-0.46,PIT,-11.69,ROL,18.94,HEA,133.50,LUX,114.06,PRO,255,
TIM,11.7842979431,GYR,-1.81,-1.41,-0.04,ACC,0.20,0.30,0.90,MAG,0.11,-0.16,-0.46,PIT,-12.02,ROL,18.44,HEA,132.27,LUX,114.38,PRO,255,
TIM,11.924932003,GYR,-1.53,-1.41,-0.07,ACC,0.20,0.29,0.91,MAG,0.10,-0.16,-0.46,PIT,-11.74,ROL,17.78,HEA,132.22,LUX,114.38,PRO,255,
TIM,12.074452877,GYR,-1.58,-1.24,-0.31,ACC,0.20,0.29,0.90,MAG,0.10,-0.15,-0.46,PIT,-12.08,ROL,17.93,HEA,132.32,LUX,114.38,PRO,255,
TIM,12.2005398273,GYR,-1.83,-1.44,-0.05,ACC,0.20,0.30,0.90,MAG,0.11,-0.16,-0.46,PIT,-11.65,ROL,18.32,HEA,132.40,LUX,114.38,PRO,255,
TIM,12.3477430344,GYR,-1.70,-1.56,0.02,ACC,0.20,0.30,0.90,MAG,0.11,-0.16,-0.47,PIT,-12.04,ROL,18.38,HEA,132.72,LUX,114.38,PRO,255,
TIM,12.4919679165,GYR,-1.61,-1.43,-0.31,ACC,0.20,0.29,0.90,MAG,0.11,-0.16,-0.46,PIT,-12.07,ROL,17.77,HEA,133.35,LUX,114.38,PRO,255,
TIM,12.6180679798,GYR,-1.62,-1.10,-0.17,ACC,0.20,0.29,0.90,MAG,0.11,-0.16,-0.46,PIT,-11.69,ROL,18.08,HEA,132.51,LUX,114.69,PRO,255,
TIM,12.7543849945,GYR,-1.54,-1.48,0.12,ACC,0.20,0.30,0.90,MAG,0.11,-0.16,-0.46,PIT,-11.87,ROL,18.51,HEA,133.10,LUX,114.69,PRO,255,
TIM,12.9016518593,GYR,-1.85,-1.51,-0.21,ACC,0.20,0.30,0.90,MAG,0.11,-0.16,-0.46,PIT,-11.86,ROL,18.19,HEA,133.85,LUX,114.69,PRO,255,
TIM,13.0552198887,GYR,-1.73,-1.55,-0.27,ACC,0.20,0.29,0.90,MAG,0.10,-0.16,-0.46,PIT,-11.99,ROL,17.76,HEA,131.88,LUX,115.01,PRO,255,
TIM,13.2030780315,GYR,-1.82,-1.61,0.05,ACC,0.20,0.30,0.90,MAG,0.11,-0.16,-0.45,PIT,-12.00,ROL,18.57,HEA,131.97,LUX,115.01,PRO,255,
TIM,13.332212925,GYR,-1.74,-1.62,0.05,ACC,0.20,0.30,0.90,MAG,0.11,-0.15,-0.46,PIT,-11.90,ROL,18.69,HEA,133.65,LUX,115.33,PRO,255,
TIM,13.4857378006,GYR,-1.81,-1.44,-0.13,ACC,0.20,0.29,0.90,MAG,0.11,-0.16,-0.46,PIT,-11.92,ROL,17.90,HEA,132.36,LUX,115.33,PRO,255,
TIM,13.6118588448,GYR,-1.97,-1.44,-0.27,ACC,0.20,0.29,0.90,MAG,0.11,-0.16,-0.46,PIT,-11.92,ROL,17.85,HEA,132.64,LUX,115.33,PRO,255,
TIM,13.767264843,GYR,-1.78,-1.47,0.00,ACC,0.20,0.30,0.90,MAG,0.11,-0.15,-0.46,PIT,-11.63,ROL,18.51,HEA,133.05,LUX,115.33,PRO,255,
TIM,13.9135038853,GYR,-1.81,-1.46,-0.09,ACC,0.20,0.30,0.90,MAG,0.11,-0.15,-0.45,PIT,-11.74,ROL,18.11,HEA,133.86,LUX,115.33,PRO,255,
TIM,14.0395169258,GYR,-1.98,-1.55,0.03,ACC,0.20,0.29,0.90,MAG,0.11,-0.16,-0.46,PIT,-11.89,ROL,18.14,HEA,133.62,LUX,115.01,PRO,255,
TIM,14.1731328964,GYR,-1.62,-1.26,-0.13,ACC,0.20,0.30,0.90,MAG,0.11,-0.15,-0.45,PIT,-11.95,ROL,18.33,HEA,134.43,LUX,115.01,PRO,255,
TIM,14.3231828213,GYR,-1.86,-1.47,0.03,ACC,0.20,0.30,0.90,MAG,0.11,-0.16,-0.45,PIT,-11.88,ROL,18.25,HEA,132.82,LUX,114.69,PRO,255,
TIM,14.4703009129,GYR,-1.68,-1.24,0.02,ACC,0.20,0.30,0.90,MAG,0.11,-0.16,-0.46,PIT,-11.95,ROL,18.44,HEA,133.65,LUX,114.38,PRO,255,
