Time Stamp = 02/21/2016 14:48:00
Device Name = arduOTO
=======================================================
1, 14:48:00, 140, 130, 114, 101, 117, 120
2, 14:48:00, 130, 128, 118, 105, 121, 129
3, 14:48:00, 43, 42, 48, 59, 54, 39
4, 14:48:00, 112, 93, 81, 81, 150, 155
5, 14:48:00, 35, 58, 69, 74, 30, 9
6, 14:48:00, 139, 120, 104, 92, 132, 147
7, 14:48:00, 56, 73, 80, 77, 21, 10
8, 14:48:00, 73, 63, 65, 71, 56, 46
9, 14:48:00, 73, 86, 92, 108, 108, 102
10, 14:48:00, 55, 52, 54, 63, 104, 112
11, 14:48:01, 116, 95, 83, 82, 139, 153
12, 14:48:01, 36, 54, 68, 75, 31, 8
13, 14:48:01, 39, 40, 44, 52, 63, 59
14, 14:48:01, 139, 128, 115, 103, 118, 120
15, 14:48:01, 32, 34, 43, 55, 59, 50
16, 14:48:01, 131, 111, 94, 89, 138, 151
17, 14:48:01, 27, 48, 63, 73, 35, 15
18, 14:48:01, 25, 37, 46, 59, 55, 41
19, 14:48:01, 136, 131, 120, 109, 113, 112
20, 14:48:01, 23, 60, 71, 74, 31, 9
21, 14:48:01, 142, 121, 105, 93, 135, 150
22, 14:48:01, 141, 132, 118, 104, 120, 120
23, 14:48:01, 31, 35, 45, 56, 60, 50
24, 14:48:01, 136, 112, 96, 90, 141, 134
25, 14:48:01, 29, 48, 89, 84, 33, 14
26, 14:48:01, 53, 48, 52, 60, 99, 109
27, 14:48:01, 144, 124, 107, 97, 125, 137
28, 14:48:01, 23, 35, 49, 58, 45, 38
29, 14:48:01, 101, 82, 72, 76, 132, 150
30, 14:48:02, 139, 131, 119, 106, 119, 121
31, 14:48:02, 23, 37, 49, 63, 40, 25
32, 14:48:02, 74, 65, 63, 68, 120, 133
33, 14:48:02, 144, 132, 116, 104, 122, 127
34, 14:48:02, 24, 45, 57, 66, 34, 15
35, 14:48:02, 145, 129, 112, 100, 126, 134
36, 14:48:02, 94, 103, 101, 92, 53, 31
37, 14:48:02, 20, 32, 47, 59, 49, 34
38, 14:48:02, 132, 126, 117, 105, 110, 109
39, 14:48:02, 22, 36, 51, 62, 41, 23
40, 14:48:02, 75, 65, 61, 67, 119, 130
